"Dam","Date","Storage","Capacity","PercentDamCapacity","PercentTotalCapacity"
"Lewis Gay",2014-11-19,111,168,0.660714285714286,0.000123049771969927
"Lewis Gay",2014-11-20,110.3,168,0.656547619047619,0.000122273782416964
"Lewis Gay",2014-11-21,109.8,168,0.653571428571429,0.000121719504164847
"Lewis Gay",2014-11-22,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-11-23,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2014-11-24,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-11-25,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-11-26,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2014-11-27,116.3,168,0.692261904761905,0.000128925121442365
"Lewis Gay",2014-11-28,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2014-11-29,118.6,168,0.705952380952381,0.000131474801402102
"Lewis Gay",2014-11-30,118.6,168,0.705952380952381,0.000131474801402102
"Lewis Gay",2014-12-01,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2014-12-02,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2014-12-03,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2014-12-04,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2014-12-05,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2014-12-06,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2014-12-07,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2014-12-08,124.2,168,0.739285714285714,0.00013768271782581
"Lewis Gay",2014-12-09,124.5,168,0.741071428571429,0.00013801528477708
"Lewis Gay",2014-12-10,125.3,168,0.745833333333333,0.000138902129980467
"Lewis Gay",2014-12-11,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2014-12-12,126.1,168,0.750595238095238,0.000139788975183854
"Lewis Gay",2014-12-13,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2014-12-14,127.4,168,0.758333333333333,0.000141230098639358
"Lewis Gay",2014-12-15,128,168,0.761904761904762,0.000141895232541898
"Lewis Gay",2014-12-16,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2014-12-17,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-12-18,128,168,0.761904761904762,0.000141895232541898
"Lewis Gay",2014-12-19,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-12-20,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-12-21,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2014-12-22,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2014-12-23,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2014-12-24,157.2,168,0.935714285714286,0.000174265082465518
"Lewis Gay",2014-12-25,157.2,168,0.935714285714286,0.000174265082465518
"Lewis Gay",2014-12-26,157.2,168,0.935714285714286,0.000174265082465518
"Lewis Gay",2014-12-27,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-12-28,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-12-29,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-12-30,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2014-12-31,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-01-01,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-01-02,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-01-03,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-01-04,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-01-05,130.2,168,0.775,0.000144334056851212
"Lewis Gay",2015-01-06,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-01-07,133.8,168,0.796428571428571,0.000148324860266453
"Lewis Gay",2015-01-08,136.7,168,0.813690476190476,0.00015153967412873
"Lewis Gay",2015-01-09,139,168,0.827380952380952,0.000154089354088467
"Lewis Gay",2015-01-10,142.5,168,0.848214285714286,0.000157969301853285
"Lewis Gay",2015-01-11,147.6,168,0.878571428571429,0.000163622940024876
"Lewis Gay",2015-01-12,148.8,168,0.885714285714286,0.000164953207829956
"Lewis Gay",2015-01-13,152.4,168,0.907142857142857,0.000168944011245197
"Lewis Gay",2015-01-14,154.7,168,0.920833333333333,0.000171493691204934
"Lewis Gay",2015-01-15,155.6,168,0.926190476190476,0.000172491392058745
"Lewis Gay",2015-01-16,163.3,168,0.97202380952381,0.000181027277141343
"Lewis Gay",2015-01-17,168,168,1,0.000186237492711241
"Lewis Gay",2015-01-18,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-01-19,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2015-01-20,160.8,168,0.957142857142857,0.000178255885880759
"Lewis Gay",2015-01-21,156,168,0.928571428571429,0.000172934814660438
"Lewis Gay",2015-01-22,151.2,168,0.9,0.000167613743440117
"Lewis Gay",2015-01-23,145.3,168,0.864880952380952,0.000161073260065139
"Lewis Gay",2015-01-24,145.9,168,0.868452380952381,0.000161738393967679
"Lewis Gay",2015-01-25,145.3,168,0.864880952380952,0.000161073260065139
"Lewis Gay",2015-01-26,145.3,168,0.864880952380952,0.000161073260065139
"Lewis Gay",2015-01-27,131.9,168,0.785119047619048,0.000146218602908409
"Lewis Gay",2015-01-28,131.9,168,0.785119047619048,0.000146218602908409
"Lewis Gay",2015-01-29,135.2,168,0.804761904761905,0.00014987683937238
"Lewis Gay",2015-01-30,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-01-31,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-01,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-02,129.9,168,0.773214285714286,0.000144001489899942
"Lewis Gay",2015-02-03,129.4,168,0.770238095238095,0.000143447211647825
"Lewis Gay",2015-02-04,129.1,168,0.768452380952381,0.000143114644696555
"Lewis Gay",2015-02-05,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-06,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-07,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-02-08,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-02-09,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-02-10,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-02-11,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-12,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-13,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-14,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-15,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-16,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-17,131.9,168,0.785119047619048,0.000146218602908409
"Lewis Gay",2015-02-18,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-19,130.5,168,0.776785714285714,0.000144666623802482
"Lewis Gay",2015-02-20,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-21,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-22,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-23,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-24,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-25,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-26,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-27,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-02-28,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-01,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-02,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-03,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-04,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-05,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-06,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-07,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-03-08,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-03-09,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-03-10,129.6,168,0.771428571428571,0.000143668922948672
"Lewis Gay",2015-03-11,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-12,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-13,131,168,0.779761904761905,0.000145220902054599
"Lewis Gay",2015-03-14,128.3,168,0.763690476190476,0.000142227799493168
"Lewis Gay",2015-03-15,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2015-03-16,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2015-03-17,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2015-03-18,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2015-03-19,125.5,168,0.74702380952381,0.000139123841281314
"Lewis Gay",2015-03-20,124.2,168,0.739285714285714,0.00013768271782581
"Lewis Gay",2015-03-21,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2015-03-22,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2015-03-23,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2015-03-24,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2015-03-25,123.4,168,0.73452380952381,0.000136795872622423
"Lewis Gay",2015-03-26,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-03-27,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-03-28,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-03-29,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-03-30,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-03-31,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-01,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-02,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-03,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-04,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-05,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-06,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-07,122.3,168,0.72797619047619,0.000135576460467767
"Lewis Gay",2015-04-08,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2015-04-09,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-10,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-11,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-12,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-13,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-14,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-15,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-16,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-17,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-18,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-19,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-20,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-21,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-04-22,119.7,168,0.7125,0.000132694213556759
"Lewis Gay",2015-04-23,115,168,0.68452380952381,0.000127483997986861
"Lewis Gay",2015-04-24,115,168,0.68452380952381,0.000127483997986861
"Lewis Gay",2015-04-25,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-04-26,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-04-27,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-04-28,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-04-29,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-04-30,110,168,0.654761904761905,0.000121941215465694
"Lewis Gay",2015-05-01,110.5,168,0.657738095238095,0.00012249549371781
"Lewis Gay",2015-05-02,111,168,0.660714285714286,0.000123049771969927
"Lewis Gay",2015-05-03,111.8,168,0.66547619047619,0.000123936617173314
"Lewis Gay",2015-05-04,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-05,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-06,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-07,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-08,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-09,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-10,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-11,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-12,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-13,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-14,112,168,0.666666666666667,0.000124158328474161
"Lewis Gay",2015-05-15,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-16,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-17,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-18,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-19,112.3,168,0.668452380952381,0.000124490895425431
"Lewis Gay",2015-05-20,107.1,168,0.6375,0.000118726401603416
"Lewis Gay",2015-05-21,102.7,168,0.611309523809524,0.000113848752984788
"Lewis Gay",2015-05-22,100.4,168,0.597619047619048,0.000111299073025051
"Lewis Gay",2015-05-23,100.4,168,0.597619047619048,0.000111299073025051
"Lewis Gay",2015-05-24,100.4,168,0.597619047619048,0.000111299073025051
"Lewis Gay",2015-05-25,100.4,168,0.597619047619048,0.000111299073025051
"Lewis Gay",2015-05-26,101.8,168,0.605952380952381,0.000112851052130978
"Lewis Gay",2015-05-27,102.7,168,0.611309523809524,0.000113848752984788
"Lewis Gay",2015-05-28,102.7,168,0.611309523809524,0.000113848752984788
"Lewis Gay",2015-05-29,104.7,168,0.623214285714286,0.000116065865993256
"Lewis Gay",2015-05-30,105.1,168,0.625595238095238,0.000116509288594949
"Lewis Gay",2015-05-31,107.1,168,0.6375,0.000118726401603416
"Lewis Gay",2015-06-01,107.1,168,0.6375,0.000118726401603416
"Lewis Gay",2015-06-02,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2015-06-03,107.6,168,0.64047619047619,0.000119280679855533
"Lewis Gay",2015-06-04,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2015-06-05,112.5,168,0.669642857142857,0.000124712606726277
"Lewis Gay",2015-06-06,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2015-06-07,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2015-06-08,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2015-06-09,113.8,168,0.677380952380952,0.000126153730181781
"Lewis Gay",2015-06-10,117.1,168,0.697023809523809,0.000129811966645752
"Lewis Gay",2015-06-11,117.1,168,0.697023809523809,0.000129811966645752
"Lewis Gay",2015-06-12,117.1,168,0.697023809523809,0.000129811966645752
"Lewis Gay",2015-06-13,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-14,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-15,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-16,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-17,118.9,168,0.707738095238095,0.000131807368353372
"Lewis Gay",2015-06-18,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-06-19,120.2,168,0.71547619047619,0.000133248491808876
"Lewis Gay",2015-06-20,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2015-06-21,121.5,168,0.723214285714286,0.00013468961526438
"Lewis Gay",2015-06-22,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2015-06-23,122.9,168,0.731547619047619,0.000136241594370307
"Lewis Gay",2015-06-24,124.5,168,0.741071428571429,0.00013801528477708
"Lewis Gay",2015-06-25,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2015-06-26,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-27,117.6,168,0.7,0.000130366244897869
"Lewis Gay",2015-06-28,126.9,168,0.755357142857143,0.000140675820387241
"Lewis Gay",2015-06-29,136.1,168,0.810119047619048,0.00015087454022619
"Lewis Gay",2015-06-30,137.2,168,0.816666666666667,0.000152093952380847
"Lewis Gay",2015-07-01,139.5,168,0.830357142857143,0.000154643632340584
"Lewis Gay",2015-07-02,139,168,0.827380952380952,0.000154089354088467
"Lewis Gay",2015-07-03,141,168,0.839285714285714,0.000156306467096934
"Lewis Gay",2015-07-04,141,168,0.839285714285714,0.000156306467096934
"Lewis Gay",2015-07-05,142.5,168,0.848214285714286,0.000157969301853285
"Lewis Gay",2015-07-06,143.9,168,0.856547619047619,0.000159521280959212
"Lewis Gay",2015-07-07,143.9,168,0.856547619047619,0.000159521280959212
"Lewis Gay",2015-07-08,143.9,168,0.856547619047619,0.000159521280959212
"Lewis Gay",2015-07-09,143.9,168,0.856547619047619,0.000159521280959212
"Lewis Gay",2015-07-10,143.9,168,0.856547619047619,0.000159521280959212
"Lewis Gay",2015-07-11,148.2,168,0.882142857142857,0.000164288073927416
"Lewis Gay",2015-07-12,151.2,168,0.9,0.000167613743440117
"Lewis Gay",2015-07-13,152.7,168,0.908928571428571,0.000169276578196467
"Lewis Gay",2015-07-14,153.5,168,0.913690476190476,0.000170163423399854
"Lewis Gay",2015-07-15,154.1,168,0.917261904761905,0.000170828557302394
"Lewis Gay",2015-07-16,154.7,168,0.920833333333333,0.000171493691204934
"Lewis Gay",2015-07-17,155.6,168,0.926190476190476,0.000172491392058745
"Lewis Gay",2015-07-18,166.4,168,0.990476190476191,0.000184463802304467
"Lewis Gay",2015-07-19,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-20,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-21,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-22,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-23,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-24,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-25,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-26,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-27,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-28,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-29,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-30,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-07-31,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-01,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-02,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-03,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-04,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-05,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-06,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-07,168.9,168,1.00535714285714,0.000187235193565051
"Lewis Gay",2015-08-08,169.5,168,1.00892857142857,0.000187900327467591
"Lewis Gay",2015-08-09,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-10,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-11,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-12,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-13,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-14,168.9,168,1.00535714285714,0.000187235193565051
"Lewis Gay",2015-08-15,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-16,171,168,1.01785714285714,0.000189563162223942
"Lewis Gay",2015-08-17,167.3,168,0.995833333333333,0.000185461503158277
"Lewis Gay",2015-08-18,167.3,168,0.995833333333333,0.000185461503158277
"Lewis Gay",2015-08-19,167.3,168,0.995833333333333,0.000185461503158277
"Lewis Gay",2015-08-20,168.3,168,1.00178571428571,0.000186570059662511
"Lewis Gay",2015-08-21,168.3,168,1.00178571428571,0.000186570059662511
"Lewis Gay",2015-08-22,167.3,168,0.995833333333333,0.000185461503158277
"Lewis Gay",2015-08-23,167.3,168,0.995833333333333,0.000185461503158277
"Lewis Gay",2015-08-24,168.9,168,1.00535714285714,0.000187235193565051
"Lewis Gay",2015-08-25,169.2,168,1.00714285714286,0.000187567760516321
